NUM,GROUP_NAME,DESC_KOR,SERVING_SIZE,NUTR_CONT1,NUTR_CONT2,NUTR_CONT3,NUTR_CONT4,NUTR_CONT5,NUTR_CONT6,NUTR_CONT7,NUTR_CONT8,NUTR_CONT9
4902,빵류,(제주)우리밀크식빵,100,300,51,5,9,2,310,,3.5,
4903,빵류,(제주)우리밀후레쉬식빵,100,290,52,6,7,3,290,,2.4,
4904,빵류,(제주)자연드림샌드위치식빵,100,290,52,7,6,6,340,,3,
4905,빵류,(제주)자연드림우유식빵,100,290,52,8,6,7,350,,3.6,
4906,기타,청무화과잼,100,226.5,54,1.5,0.5,51,3,,0,
4907,기타,달콤한딸기잼,300,305,76,0.7,,71,,,0,
4908,한과류,검은깨쿠키,100,515,62,7,27,26,170,,14,0.3
4909,한과류,동물모양쿠키(곰),360,1785,249,18,80,122,610,,28,0.3
4910,한과류,동물모양쿠키(티라노),360,1785,249,18,80,122,610,,28,0.3
4911,한과류,땅콩쿠키,100,530,57,8,30,26,180,,14,0.3
4912,한과류,모카쿠키,100,530,58,9,,21,140,,15,0.3
4913,한과류,버터롤쿠키,100,550,54,10,32,24,100,,9,
4914,한과류,수(手)모카몬드쿠키,120,645,71,9,35,32,250,,18,0.3
4915,한과류,수(手)쇼콜라쿠키,150,800,93,12,43,39,300,,21,0.3
4916,한과류,수(手)아몬드쿠키,140,740,71,12,41,26,130,,19,0.3
4917,한과류,수(手)초코칩쿠키,140,740,83,10,41,38,220,,21,0.3
4918,한과류,시나몬비스킷,100,470,37,3,9,19,90,,4.9,
4919,한과류,쌀엔고구마쿠키,85,435,53,7,23,18,190,,11,
4920,한과류,쌀엔코코아쿠키,85,465,48,7,27,25,55,,12,
4921,한과류,초코칩쿠키,100,535,59,7,30,24,130,,15,0.3
4922,한과류,초코쿠키,100,520,55,9,30,21,170,,12,0.3
4923,한과류,고구마봉봉1호,670,1680,183,26,94,143,920,,60,3.4
4924,빵류,당근케이크,520,1900,189,34,112,103,660,,39,1.1
4925,빵류,라즈베리요거트케이크,620,1640,179,26,91,163,360,,40,1.7
4926,빵류,가나슈케이크,520,2220,211,27,141,69,490,,69,0.3
4927,한과류,고구마봉봉2호,950,2385,260,38,133,203,1310,,85,4.9
4928,빵류,기리쉬케이크1호,515,1655,183,25,114,104,340,,51,
4929,빵류,기리쉬케이크2호,665,2140,236,32,147,134,440,,66,
4930,빵류,떠먹는더블초콜릿케이크,165,645,51,9,45,39,70,,18,0.3
4931,빵류,떠먹는크림치즈요거트케이크,179,505,37,7,36,39,115,,9,0.3
4932,빵류,떠먹는티라미수케이크,125,415,26,7,31,25,105,,4.9,0.3
4933,한과류,볼빨간아기곰,700,2565,181,29,189,157,320,,88,
4934,빵류,산딸기무스케이크,680,2005,241,34,101,190,810,,45,
4935,한과류,쇼콜라티라미스,700,2445,185,41,171,131,800,,84,3.2
4936,빵류,치즈케이크,570,1720,154,40,105,128,1270,,70,4.6
4937,빵류,미니크림치즈케익(4개),120,350,38,8,18,14,150,,11,0.3
4938,한과류,미니딸기파운드,85,375,47,5,19,25,150,,11,
4939,한과류,미니바나나파운드,85,385,41,5,22,24,130,,13,
4940,빵류,미니상큼딸기롤,180,715,78,11,40,47,340,,12,
4941,한과류,미니초코파운드,85,395,41,6,23,26,180,,14,
4942,빵류,미니크림치즈케익(20개),600,1745,191,39,92,71,740,,53,2.2
4943,빵류,밀봉카스테라,80,240,45,7,3.6,28,80,,1.1,
4944,빵류,쌀롤에바나나,180,630,78,12,30,38,300,,7,
4945,빵류,쌀시몬카스텔라,128,425,52,11,19,49,260,,2.6,
4946,빵류,우리밀머핀,100,410,53,7,19,30,210,,9,
4947,빵류,우리밀머핀미니,100,410,53,7,19,30,210,,9,
4948,빵류,우리밀초코머핀,100,410,42,8,26,22,130,,14,
4949,빵류,우리밀초코머핀미니,100,410,42,8,26,22,130,,14,
4950,한과류,치즈드림,141,420,45,12,21,17,2110,,12,0.3
4951,빵류,한입카스테라,80,270,41,5,80,26,60,,3.5,
4952,빵류,호두과자(선물),640,2250,350,48,73,298,600,,11,
4953,빵류,레드벨벳롤,320,1150,122,24,63,85,440,,23,
4954,빵류,베리베리롤,300,1085,114,20,62,64,470,,17,
4955,한과류,산수유마들렌,300,1480,128,22,98,97,470,,49,
4956,빵류,상큼딸기롤,300,1190,129,19,66,78,570,,19,
4957,빵류,아몬드미니롤,300,1320,119,20,85,88,220,,29,
4958,빵류,애플케이크,370,1540,173,15,88,135,370,,52,
4959,빵류,우리밀모카롤,600,2140,229,45,116,163,500,,44,1
4960,빵류,우리밀밀크롤,600,2195,217,43,128,182,550,,47,1.1
4961,빵류,우리밀사과잼롤,600,1930,256,43,82,217,420,,15,0.3
4962,빵류,우리밀소프트롤,500,1915,212,33,104,47,880,,25,
4963,빵류,우리밀카푸치노롤,500,1930,214,35,104,55,880,,27,
4964,빵류,우리쌀소프트롤,500,1895,222,35,96,49,660,,24,
4965,빵류,우리쌀카푸치노롤,500,1920,223,34,99,54,900,,24,
4966,빵류,진한초코롤,300,1255,127,20,74,82,630,,25,
4967,빵류,포근포근스폰지케이크,500,1875,207,31,102,95,730,,24,
4968,빵류,허니카스테라,500,1535,246,37,45,137,380,,22,0.6
4969,기타,간엔밀크씨슬,1,0,0.7,0,,0,,,0,
4970,기타,내몸엔시리즈B,1,5,0,0.7,,0,,,0,
4971,기타,내몸엔시리즈C,2,10,0,0.7,,0,,,0,
4972,기타,내몸엔시리즈D,0.5,0,0,0,,0,,,0,
4973,기타,알티지오메가-3,1.258,10,0,0,,0,,,0,
4974,기타,어덜츠엔멀티비타민미네랄,2.4,5,0,0,,0,,,0,
4975,기타,엽산철분,1.5,5,0,0,,0,,,0,
4976,기타,우리아이튼튼프로젝트멀티비타민,3.75,15,3,0,,0,,,0,
4977,기타,유산균프로바이오틱스9,1,0,0,0,,0,,,0,
4978,기타,주머니속홍삼정,10,15,3,0,,0,,,0,
4979,기타,진기홍삼단,4.2,15,3,0,,0,,,0,
4980,기타,프로바이오틱스11,2,5,0,0,,0,,,0,
4981,기타,피부엔엽록소,4.5,15,0,0.7,,0,,,0,
4982,기타,녹용액(남성),90,25,9,0,,0,,,0,
4983,기타,녹용액(어린이),90,25,6,0,,0,10,,0,
4984,기타,녹용액(여성),90,20,5,0,,0,,,0,
4985,기타,녹용액(청소년용),90,35,9,0,,0,15,,0,
4986,기타,유기농홍삼액,90,10,3,0,,0,35,,0,
4987,기타,통째로갈아넣은全(전)홍삼액,50,20,5,0,,0,,,0,
4988,기타,홍삼농축액,125,350,87,0,,0,85,,0,
4989,기타,홍삼액,90,8,2,0,,0,,,0,
4990,기타,참든수세미쿨,360,1005,249,2,0.7,0,,,0,
4991,기타,가시오가피진액,100,10,2,0,,0,,,0,
4992,기타,도라지청,5,15,4,0,,0,,,0,
4993,기타,백하수오액,80,10,5,0.7,,0,,,0,
4994,기타,산수유야관문,100,40,10,0,,0,,,0,
4995,기타,여주진액,100,3,0.7,0,,0,,,0,
4996,기타,우슬닭발진액,100,3,2,2,,0,25,,0,
4997,기타,헛개열매진액,100,25,6,0,,0,35,,0,
4998,기타,흑마늘액,100,40,8,1,,0,,,0,
4999,기타,흑염소진액,100,15,2,2,,0,15,,0,
5000,빵류,호두통밀식빵,100,305,51,7,8,0,210,,2.4,
5001,기타,그린팜,200,405,7,27,30,0,1360,,10,
5002,기타,그릴후랑크소시지,30,65,2,5,4,0.7,150,,1.6,
5003,기타,꼬마후랑크소시지,90,490,22,29,32,0.7,840,,12,
5004,기타,더맛있는고추햄,200,395,12,31,25,4,1000,,9,
5005,기타,더맛있는김밥햄,230,435,12,37,27,3,1320,,9,0.3
5006,기타,더맛있는모둠소시지,240,590,24,29,42,5,1080,,16,0.3
5007,기타,더맛있는베이컨,100,295,7,17,22,0,240,,4.7,
5008,기타,더맛있는스모크햄,500,950,27,79,58,8,2870,,20,0.5
5009,기타,더맛있는슬라이스햄,100,185,7,16,10,2,450,,3.9,
5010,기타,더맛있는치즈햄,200,395,13,34,23,4,1010,,8,
5011,기타,버섯소시지,200,280,25,15,13,7,940,,4.8,0.2
5012,기타,비엔나소시지,30,65,1,4,4.6,0.7,95,,1.7,
5013,기타,야채맛땡땡,30,47,4,2,2.2,0.5,125,,0.9,
5014,기타,토리토리맛바,90,240,6,13,18,2,390,,7,
5015,기타,토리토리치즈맛바,90,250,6,14,19,0.7,370,,6,
5016,밥류,유기쌀로만든햇살밥,210,325,74,6,0.9,0,,,0,
5017,밥류,간편곤드레나물밥,250,415,81,9,6,1,540,,1.6,0.3
5018,기타,감자전,100,150,26,3,4.1,0.7,130,,0.6,
5019,탕류,건강한장어탕,500,200,26,14,4.3,5,1040,,2.8,
5020,밥류,구궁가마솥연잎찰밥,230,400,70,12,8,0,100,,0.5,
5021,전류,녹두전,150,260,31,10,10,6,470,,1.9,
5022,탕류,닭곰탕,450,110,11,13,1.4,0,550,,0,
5023,전류,동태전,100,160,8,14,8,0,470,,1.3,
5024,찜류,돼지갈비찜,500,830,42,61,47,19,1940,,20,
5025,탕류,들깨버섯탕,500,280,53,14,1.3,0.7,700,,0.7,
5026,찌개류,묵은지찌개,500,70,9,5,1.4,0.5,2310,,0,
5027,국류,미역국컵밥,192,300,65,6,2.3,0,1050,,0.4,
5028,탕류,뼈없는감자탕,430,300,22,30,10,4,820,,7,0.3
5029,탕류,삼계탕,1000,760,72,71,21,4,1060,,7,
5030,밥류,새우볶음밥,210,325,59,13,4,1,620,,1.4,
5031,국류,성게알미역국,430,90,10,6,2.8,0,1300,,0.6,
5032,기타,순대볶음,270,410,79,6,8,10,1480,,1.6,
5033,국류,시래기된장국,500,100,13,6,2.3,2,1580,,0,
5034,기타,온잡채,250,265,58,3,2.2,8,280,,0,
5035,찌개류,우렁된장찌개,500,120,17,11,0.8,6,1900,,0,
5036,국류,육개장,500,250,19,25,8,5,1560,,3.1,
5037,밥류,잡채볶음밥,250,360,76,7,3,5,640,,0.6,
5038,기타,즉석우리팝콘,70,270,51,5,5,0.7,260,,0,
5039,밥류,짜장컵밥,310,360,78,8,2,3,430,,0,
5040,기타,찜닭,500,690,58,54,27,22,1380,,8,
5041,기타,채소듬뿍짜장,220,270,39,6,10,15,600,,0.9,
5042,기타,채소듬뿍카레(순한맛),220,170,26,8,3.9,11,850,,0,
5043,찌개류,청국장찌개,500,240,30,23,3.7,5,1640,,1,
5044,탕류,추어탕,500,195,24,14,5,4,1320,,0.6,
5045,밥류,치킨데리야끼볶음밥,250,415,77,12,7,1,710,,0.6,
5046,밥류,카레컵밥,310,360,73,11,2.4,0,490,,0.7,
5047,찌개류,콩비지찌개,430,640,18,16,9,0,640,,4.9,0.3
5048,기타,토리토리고추방울순대,180,280,47,7,7,0.7,670,,2.6,
5049,기타,토리토리방울순대,180,310,51,4,10,1,740,,3.6,
5050,기타,토리토리불곱창,100,190,16,14,8,6,510,,4,
5051,탕류,한우갈비탕,500,90,0,12,4.5,0,920,,1,
5052,탕류,한우고기곰탕,250,60,0.7,10,1.8,0,930,,0.8,
5053,탕류,한우사골곰탕,225,130,2,10,9,0,95,,3.3,
5054,탕류,한우사골곰탕*레토르트,500,145,3,11,10,0,110,,3.7,0.3
5055,국류,황태국컵밥,192,325,64,9,3.4,0,740,,0.3,
5056,탕류,황태탕,500,95,5,16,1.6,3,1160,,0,
5057,기타,고추참치,150,205,16,23,6,10,560,,1,
5058,기타,통참치,150,270,3,29,16,0,540,,3,
5059,한과류,구운나쵸칩,40,175,33,3,3.6,0,110,,0,
5060,기타,마늘빵,100,535,54,6,33,8,490,,20,0.3
5061,기타,미니찹쌀약과,100,490,60,6,25,32,45,,2.3,
5062,한과류,검은깨두부스낵,80,395,51,9,17,7,270,,1.8,
5063,한과류,검정깨스낵,65,275,51,5,6,15,150,,1.3,
5064,기타,골목대장짱군,100,500,67,6,23,24,170,,1.8,
5065,한과류,구운나쵸칩양파맛,40,180,31,3,4.8,1,130,,0.8,
5066,기타,구운두부과자,100,430,72,14,10,11,550,,0.9,
5067,기타,꼬마링딸기당근,30,120,25,2,1,0.7,,,0,
5068,기타,꼬마링브로콜리사과,30,120,25,3,1.1,0,,,0,
5069,기타,꽃약과,30,145,18,2,8,10,15,,0.7,
5070,한과류,내이름은꼬마곰,50,230,36,5,8,10,170,,4.5,
5071,기타,눈꽃핀옥수수,70,355,46,6,17,0,300,,8,
5072,기타,눈꽃핀옥수수어니언맛,60,310,35,4.6,17,3,405,,8,
5073,기타,달콤한눈꽃핀옥수수,60,310,39,3,16,10,220,,7,
5074,기타,달콤한조청꽈배기,150,750,97,10,36,26,520,,2.1,
5075,기타,땅콩깨비,85,380,57,8,13,14,260,,2.2,
5076,한과류,땅콩전병,95,415,74,9,9,36,95,,2,
5077,한과류,미니초코칩쿠키,120,625,77,7,32,24,200,,17,
5078,기타,바나나볼,55,265,43,2,9,33,70,,1.2,
5079,기타,백미뻥이요,55,220,49,4,0.8,0,,,0,
5080,기타,버터롤쿠키(스탠드),80,435,43,8,26,19,80,,7,
5081,기타,삐약이계란과자,37.5,185,24,4,8,12,35,,4.9,
5082,한과류,사르르콘스낵,48,295,24,2,22,6,160,,1.9,
5083,기타,삼색방울유과,60,265,44,1,9,16,5,,0,
5084,기타,쌀소라형과자,150,710,111,8,26,22,270,,1.6,
5085,한과류,양파맛두부스낵,80,405,48,8,20,7,290,,1.8,
5086,기타,오곡야채크래커,90,430,63,7,16,5,330,,7,
5087,기타,오란다,85,375,65,5,11,16,240,,0.9,
5088,한과류,옥수수팝칩,28,110,24,2.5,0.6,0,,,0,
5089,기타,우리곡초코링,50,205,42,3,3.1,18,90,,0,
5090,한과류,우리땅콘칩,30,150,21,2,7,2,95,,3.2,
5091,기타,우리밀라면땅,105,480,72,18,16,3,680,,8,
5092,기타,우리밀라면땅떡볶이맛,105,480,73,8,17,3,550,,8,
5093,기타,우리밀로만든딸기웨하스,80,395,56,4,17,22,90,,7,
5094,기타,우리밀로만든와플,21,105,14,2,4.7,4,45,,2.6,
5095,기타,우리밀로만든웨하스,80,420,48,6,23,18,180,,11,0.2
5096,기타,우리밀로만든초코웨하스,80,405,98,8,20,22,130,,9,
5097,기타,우리밀로만든코코아와플,72,360,12,1,3.7,7,50,,1,
5098,기타,우리밀로만든현미와플,18,90,12,2,4.1,3,40,,2.2,
5099,기타,우리밀보리건빵,180,785,143,14,18,23,670,,10,
5100,기타,우리밀약과,150,685,100,7,29,21,15,,2.6,
5101,기타,우리밀참깨스틱,30,150,19,3,6,5,110,,2.2,
5102,기타,우리아이착한감자,30,145,22,2,5.6,2,190,,0.4,
5103,기타,우리아이착한새우,30,140,22,2,4.7,2,160,,0.3,
5104,기타,유기농땅콩쌀강정,120,505,96,8,10,36,60,,1.7,
5105,기타,유기농미프레이크,100,395,89,4,2.7,13,450,,0.6,
5106,기타,유기농쌀강정,120,470,104,5,3.4,42,80,,0,
5107,기타,유기농쌀로만든현미잠팝스,70,265,57,5,2,0.7,130,,2,
5108,한과류,유기농쌀로만든현미팝스낵,80,310,66,6,2.1,0.7,180,,2,
5109,기타,유기농쌀프레이크,50,210,42,2,3.4,9,200,,0.4,
5110,기타,레인보우믹스*120G*도울,120,465,104,7,2.3,22,250,,0.6,
5111,기타,유기농핑거스틱단호박,40,150,33,3,,0,10,,0,
5112,기타,유기농핑거스틱자색고구마,40,150,33,3,0.5,0,10,,0,
5113,기타,유기농핑거스틱현미,40,155,32,3,1.3,0.7,,,0,
5114,한과류,유기농현미스낵,30,120,26,2,0.7,0,85,,0,
5115,한과류,인절미스낵,54,275,32,4,13,7,100,,1.3,
5116,한과류,쥬웨이라이스비스킷,30,120,27,1.8,0.4,3,35,,0,
5117,한과류,쥬웨이라이스비스킷단호박,30,120,27,1.7,0.5,2,,,0,
5118,한과류,쥬웨이라이스비스킷바나나,30,120,27,1.7,0.5,3,30,,0,
5119,한과류,쥬웨이라이스비스킷자색고구마,30,120,27,1.8,0.5,4,30,,0,
5120,기타,찹쌀유과,100,435,75,2,14,72,15,,1.4,
5121,한과류,초코칩쿠키(스탠드),80,430,47,5,24,19,105,,12,0.3
5122,기타,초코쿠키(스탠드),80,420,44,7,24,17,140,,9,0.3
5123,기타,초코크림파이,34,165,18,2,9,9,80,,3.7,
5124,한과류,코코아스낵,70,285,57,5,3.8,17,95,,1.2,
5125,기타,크런치초코,60,310,35,4,17,16,95,,8,
5126,기타,피넛오곡롤,90,450,56,5,25,25,70,,9,
5127,기타,현미뻥이요,55,220,48,4,1.5,0,,,0,
5128,기타,호박고구마스틱,67,300,50,2,10,17,30,,1.2,
5129,한과류,호박고구마칩,55,325,29,2,22,9,10,,1.3,
5130,한과류,흑임자전병,95,415,74,9,9,41,85,,0.8,
5131,아이스크림류,단팥가득바,70,100,21,2,1,11,25,,0.6,
5132,아이스크림류,과자속아이스빈,140,205,32,4,7,21,55,,3.3,
5133,아이스크림류,꼬마우산감귤,4,12,3,0,,2,,,0,
5134,아이스크림류,꼬마우산포도,4,8,2,0,,2,,,0,
5135,아이스크림류,눈꽃딸기샤베트,80,95,20,0.7,1.7,13,25,,1,
5136,아이스크림류,딸기머거바,80,125,19,2,4.6,14,30,,2.9,
5137,아이스크림류,리얼밀크바,70,110,16,3,3.7,15,35,,2.5,
5138,아이스크림류,리얼밀크초콜릿바,63,110,12,2,6,10,23,,2.3,
5139,아이스크림류,바닐라향아이스크림,100,150,14,3,9,13,45,,6,0.2
5140,아이스크림류,스노우화이트,120,157,15,4,9,8,,,6,
5141,아이스크림류,아이콘아이스크림,160,259,36,4,20,23,35,,4.9,
5142,아이스크림류,얼음속에귤한쪽,130,110,27,0,,17,10,,0,
5143,아이스크림류,얼음속에사과한쪽,130,110,27,0,,17,10,,0,
5144,아이스크림류,얼음속에카카오한쪽,130,175,29,2,6,18,40,,3.4,
5145,아이스크림류,초코가득바,70,115,15,2,5,12,45,,3.1,
5146,아이스크림류,초코샤베트,80,85,16,2,1.3,10,30,,0,
5147,아이스크림류,초코아이콘아이스크림,160,285,38,5,13,21,40,,7,0.3
5148,아이스크림류,초콜릿아이스크림,100,135,14,4,7,11,50,,4.1,
5149,아이스크림류,커피가득바,70,105,11,1,6,10,25,,3.9,
5150,아이스크림류,파인애플청량바,65,54,13,0.6,,7,,,0,
5151,음료류,콜드브루 위드밀크,420,125,,7,4.1,,105,,,
5152,음료류,콜드브루 플레인,420,15,,1,,,,,,
5153,음료류,에스프레소,30,5,,0,,,,,,
5154,음료류,스페셜티 아메리카노,360,15,,1,,,,,,
5155,음료류,스페셜티 카페라떼,360,170,,9,4.4,,110,,,
5156,음료류,스페셜티 카푸치노,360,180,,10,5,,115,,,
5157,음료류,스페셜티 바닐라라떼,360,270,,9,6,,90,,,
5158,음료류,스페셜티 카푸치노,360,180,,10,5,,115,,,
5159,음료류,스페셜티 카라멜마끼아또,360,325,,8,5,,115,,,
5160,음료류,스페셜티 카페모카,360,320,,10,10,,105,,,
5161,음료류,아포카토,80,75,,2,1.1,,30,,,
5162,음료류,스페셜티 화이트모카,360,345,,10,11,,120,,,
5163,음료류,쿠키앤크림 드롭치노,420,555,,7,17,,210,,,
5164,음료류,스트로베리 요거트 드롭치노,420,335,,5,2,,180,,,
5165,음료류,블루베리 요거트 드롭치노,420,470,,6,11,,60,,,
5166,음료류,플레인요거트 드롭치노,420,345,,6,2,,65,,,
5167,음료류,그린티 드롭치노,420,340,,6,7,,50,,,
5168,음료류,그린티 드롭치노,420,375,,9,9,,100,,,
5169,음료류,모카 드롭치노,420,360,,8,11,,130,,,
5170,음료류,딸기주스,420,245,,2,,,,,,
5171,음료류,옐로우 펀치,420,105,,1,,,25,,,
5172,음료류,그린 데이즈,420,120,,1,,,40,,,
5173,음료류,오렌지 썸머,420,135,,1,,,70,,,
5174,음료류,깔라만시 모히또,600,150,,,,,10,,,
5175,음료류,그린키위주스,420,248,,2,,,39,,,
5176,음료류,딸기바나나 주스,420,280,,4,1.6,,35,,,
5177,음료류,토마토 주스,420,185,,2,,,59,,,
5178,음료류,오렌지&자몽에이드,480,110,,1,,,7,,,
5179,음료류,레몬에이드,480,120,,1,,,30,,,
5180,음료류,자색고구마라떼,360,440,,9,11,,75,,,
5181,음료류,녹차라떼,360,345,,9,7,,65,,,
5182,음료류,밀크티,360,295,,10,7,,85,,,
5183,음료류,초콜릿라떼,360,400,,12,7,,95,,,
5184,음료류,아이스티 레몬,420,135,,0,,,,,,
5185,음료류,아이스티 복숭아,420,155,,0,,,,,,
5186,음료류,아이스티 석류,420,125,,0,,,,,,
5187,음료류,레몬차,360,175,,0,,,55,,,
5188,음료류,제주 한라 녹차,360,0,,0,,,,,,
5189,음료류,한라봉차,360,170,,0,,,,,,
5190,음료류,자몽차,360,145,,0,,,10,,,
5191,음료류,사과유자차,360,130,,0,,,95,,,
5192,음료류,허브차_페퍼민트,360,0,,0,,,,,,
5193,음료류,허브차_캐모마일,360,0,,0,,,,,,
5194,음료류,홍차_얼그레이,360,0,,0,,,,,,
5195,기타,단팥 아이스탑,746,1150,,40,15,,400,,,
5196,빵류,허니버터 크리스피볼,237,860,,17,19,,690,,,
5197,빵류,메이플 허니브레드,280,915,,17,30,,1070,,,
5198,빵류,갈릭치즈 크리스피볼,244,875,,26,17,,940,,,
5199,빵류,갈릭치즈 허니브레드,260,840,,32,20,,1400,,,
5200,음료류,프리미엄 블렌드 딥라떼 HOT,354,141,,7,,9,100,,5,
5201,음료류,프리미엄 블렌드 딥라떼 ICED,354,109,,5,,7,75,,4,
5202,음료류,인절미 크림라떼 HOT,354,496,,11,,49,191,,15,
5203,음료류,인절미 크림라떼 ICED,354,408,,7,,43,124,,11,
5204,음료류,리스트레또 딜라이트 HOT,354,303,,12,,31,199,,11,
5205,음료류,리스트레또 딜라이트 ICED,354,237,,7,,24,121,,9,
5206,음료류,티라미스 크림라떼 ICED,354,283,,5,,14,123,,13,
5207,음료류,밀크티 크림라떼 ICED,354,257,,5,,18,84,,12,
5208,음료류,그린티 크림라떼 ICED,354,258,,5,,17,83,,12,
5209,음료류,스위트 크림라떼 ICED,354,222,,5,,10,82,,12,
5210,음료류,콜드브루 라떼 ICED,354,125,,5,,8,85,,4,
5211,음료류,콜드브루,354,15,,0,,0,,,0,
5212,음료류,아포가토,150,183,,4,,12,36,,6,
5213,음료류,리얼 벨지안 카페모카,354,508,,11,,35,100,,20,
5214,음료류,바닐라딜라이트 HOT,354,321,,10,,29,220,,12,
5215,음료류,바닐라딜라이트 ICED,354,245,,6,,24,161,,9,
5216,음료류,카라멜 마키아또 HOT,354,246,,8,,24,136,,7,
5217,음료류,카라멜 마키아또 ICED,354,174,,5,,20,81,,4,
5218,음료류,카페모카 HOT,354,332,,9,,29,142,,14,
5219,음료류,카페모카 ICED,354,287,,6,,30,92,,11,
5220,음료류,카푸치노 HOT,354,160,,7,,10,115,,6,
5221,음료류,카페라떼 HOT,354,180,,8,,12,130,,7,
5222,음료류,카페라떼 ICED,354,103,,5,,6,72,,4,
5223,음료류,아메리카노 HOT,354,11,,1,,0,,,0,
5224,음료류,아메리카노 ICED,354,11,,1,,0,,,0,
5225,음료류,에스프레소 마키아또 HOT,25,12,,1,,0,5,,0,
5226,음료류,에스프레소 꼰빠냐 HOT,25,61,,1,,1,9,,5,
5227,음료류,에스프레소 HOT,25,5,,0,,0,,,0,
5228,음료류,우리 사과ㆍ히비스커스 HOT,354,140,,0,,33,13,,0,
5229,음료류,우리 사과ㆍ히비스커스 ICED,354,140,,0,,33,13,,0,
5230,음료류,우리 사과ㆍ레몬차 HOT,354,208,,0,,49,20,,0,
5231,음료류,우리 사과ㆍ레몬차 ICED,354,208,,0,,49,20,,0,
5232,음료류,천도복숭아 라떼 ICED,354,264,,5,,47,80,,4,
5233,음료류,유자 캐모마일 HOT,354,188,,0,,34,14,,0,
5234,음료류,유자 캐모마일 ICED,354,188,,0,,34,14,,0,
5235,음료류,복숭아 얼그레이 HOT,354,102,,0,,25,3,,0,
5236,음료류,복숭아 얼그레이 ICED,354,102,,0,,25,3,,0,
5237,음료류,고구마라떼 HOT,354,438,,8,,32,132,,20,
5238,음료류,고구마라떼 ICED,354,319,,6,,23,93,,14,
5239,음료류,히비스커스블렌드 HOT,354,0,,0,,0,,,0,
5240,음료류,히비스커스블렌드 ICED,354,0,,0,,0,,,0,
5241,음료류,피치우롱 HOT,354,0,,0,,0,,,0,
5242,음료류,피치우롱 ICED,354,0,,0,,0,,,0,
5243,음료류,페퍼민트 HOT,354,2,,0,,0,,,0,
5244,음료류,페퍼민트 ICED,354,1,,0,,0,,,0,
5245,음료류,캐모마일 HOT,354,3,,0,,0,3,,0,
5246,음료류,캐모마일 ICED,354,1,,0,,0,2,,0,
5247,음료류,얼그레이 HOT,354,3,,0,,0,,,0.1,
